Symbol,Date,Open,High,Low,Close,Volume,volumeMoV,close20EMA,closeMoV,vira21dayMAc,vira21dayMAp,emaslow,emafast,macd,signalMACD,histogramMACD,ensambleFzInput,rsi,fastK,fastD,slowD,curvaVerde,curvaRoja,sigCruzeC,sigCruzeV,volumeSD,priceSD,rangeVolume,rangePrice,averageVolume,averagePrice,volumeUCL,volumeLCL,priceUCL,priceLCL,flagVolume,flagPrft,fluidSingal,ensamble1dGenome,ensamble2dGenome,ensamble3dGenome,comboLRGR,upperBB,lowerBB,20dSMA Close,20dStdev Close,20dStedv Close K,macdRatio,macdAngle,signalMACDRatio,signalMACDAngle,histMACDRatio,histMACDAngle,viraCRatio,viraCAngle,viraPRatio,viraPAngle,viraDiffRatio,viraDiffAngle,ubolingerBandRatio,ubolingerBandAngle,lbolingerBandRatio,lbolingerBandAngle,bolingerDiffRatio,bolingerDiffAngle,unDia,tresDias,unDiaPerformance,tresDiasPerformance,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagAseComproA,FlagAseComproDay,FlagAseVendioA,FlagAprftMax,FlagAprftMaxDay,FlagAmaxLoss,FlagAmaxLossDay,FlagAprft2pctDay,FlagAloss1pctDay,FlagAmensaje1,FlagAmensaje2,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagBSeComproA,FlagBseComproDay,FlagBseVendioA,FlagBprftMax,FlagBprftMaxDay,FlagBmaxLoss,FlagBmaxLossDay,FlagBprft2pctDay,FlagBloss1pctDay,FlagBmensaje1,FlagBmensaje2
APT.AX,2018-03-21,7.0,7.300000190734863,7.0,7.150000095367432,1442222,0,0,0,0,0,0,0,0,0,0,0,27.456657794651136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C2O0L0,0,0,0H5C2O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,1.0,0.9370628978880916,no Valido,no Valido
APT.AX,2018-03-22,7.21999979019165,7.289999961853027,7.0,7.150000095367432,721280,0,0,0,0,0,0,0,0,0,0,5,27.456657794651136,0,0,0,90.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O3C2L0,H5C2O0L0H5O3C2L0,0,5H5O3C2L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,0.997202799907727,0.9454545648554213,no Valido,no Valido
APT.AX,2018-03-23,6.900000095367432,7.130000114440918,6.829999923706055,7.130000114440918,1861884,0,0,0,0,0,0,0,0,0,0,10,27.456657794651136,0,0,0,85.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C5O1L0,H5O3C2L0H5C5O1L0,H5C2O0L0H5O3C2L0H5C5O1L0,10H5C5O1L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9396914027666186,0.9495090984942245,no Valido,no Valido
APT.AX,2018-03-26,7.019999980926514,7.079999923706055,6.690000057220459,6.699999809265137,1885478,0,0,0,0,0,0,0,0,0,0,15,27.456657794651136,0,0,0,80.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O4C0L0,H5C5O1L0H5O4C0L0,H5O3C2L0H5C5O1L0H5O4C0L0,15H5O4C0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,1.0089552867648932,0.9611940657542802,no Valido,no Valido
APT.AX,2018-03-27,6.860000133514404,6.920000076293945,6.739999771118164,6.760000228881836,965691,0,0,0,0,0,0,0,0,0,0,20,27.456657794651136,0,0,0,75.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O3C0L0,H5O4C0L0H5O3C0L0,H5C5O1L0H5O4C0L0H5O3C0L0,20H5O3C0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,1.001479253210962,0.8875739344453326,no Valido,no Valido
APT.AX,2018-03-28,6.699999809265137,6.900000095367432,6.650000095367432,6.769999980926514,630180,0,0,0,0,0,0,0,0,0,0,25,27.456657794651136,0,0,0,70.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C2O1L0,H5O3C0L0H5C2O1L0,H5O4C0L0H5O3C0L0H5C2O1L0,25H5C2O1L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Short,0.9512555502753647,0.8345642705000712,no Valido,no Valido
APT.AX,2018-03-29,6.760000228881836,6.769999980926514,6.440000057220459,6.440000057220459,911608,0,0,0,0,0,0,0,0,0,0,30,27.456657794651136,0,0,0,65.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O4C0L0,H5C2O1L0H5O4C0L0,H5O3C0L0H5C2O1L0H5O4C0L0,30H5O4C0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9316770103554369,0.9006211396274703,no Valido,no Valido
APT.AX,2018-04-03,6.349999904632568,6.400000095367432,5.929999828338623,6.0,1743780,0,0,0,0,0,0,0,0,0,0,35,27.456657794651136,0,0,0,60.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O4C0L0,H5O4C0L0H5O4C0L0,H5C2O1L0H5O4C0L0H5O4C0L0,35H5O4C0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9416666825612386,0.9083333015441895,no Valido,no Valido
APT.AX,2018-04-04,6.0,6.0,5.429999828338623,5.650000095367432,3988311,0,0,0,0,0,0,0,0,0,0,40,27.456657794651136,0,0,0,55.00000000000001,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O5C1L0,H5O4C0L0H5O5C1L0,H5O4C0L0H5O4C0L0H5O5C1L0,40H5O5C1L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buy,Keep,1.0265486889974427,0.9681415394446864,no Valido,no Valido
APT.AX,2018-04-05,5.699999809265137,5.949999809265137,5.699999809265137,5.800000190734863,1516288,0,0,0,0,0,0,0,0,0,0,45,27.456657794651136,0,0,0,50.0,55.00000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C2O0L0,H5O5C1L0H5C2O0L0,H5O4C0L0H5O5C1L0H5C2O0L0,45H5C2O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9396551086276117,1.024137907220975,no Valido,no Valido
APT.AX,2018-04-06,5.800000190734863,5.820000171661377,5.320000171661377,5.449999809265137,2006742,0,0,0,0,0,0,0,0,0,0,50,27.456657794651136,0,0,0,95.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O4C1L0,H5C2O0L0H5O4C1L0,H5O5C1L0H5C2O0L0H5O4C1L0,50H5O4C1L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,1.00366972139935,1.0275229542416549,no Valido,no Valido
APT.AX,2018-04-09,5.489999771118164,5.599999904632568,5.425000190734863,5.46999979019165,785746,0,0,0,0,0,0,0,0,0,0,55,27.456657794651136,0,0,0,90.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O1C1L0,H5O4C1L0H5O1C1L0,H5C2O0L0H5O4C1L0H5O1C1L0,55H5O1C1L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buy,Keep,1.0859232696629302,0.9780621773013125,no Valido,no Valido
APT.AX,2018-04-10,5.519999980926514,6.039999961853027,5.429999828338623,5.940000057220459,1322093,0,0,0,0,0,0,6.30596156609364,0,0,0,60,27.456657794651136,0,0,0,85.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C4O0L0,H5O1C1L0H5C4O0L0,H5O4C1L0H5O1C1L0H5C4O0L0,60H5C4O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9427609176241339,0.9410774577001695,no Valido,no Valido
APT.AX,2018-04-11,6.0,6.179999828338623,5.489999771118164,5.599999904632568,2488741,0,0,0,0,0,0,6.197352079715014,0,0,0,65,27.456657794651136,14.213185928509759,4.737728642836586,1.5792428809455288,80.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O3C0L0,H5C4O0L0H5O3C0L0,H5O1C1L0H5C4O0L0H5O3C0L0,65H5O3C0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short,Keep,0.9553571420968795,1.00357142522627,no Valido,no Valido
APT.AX,2018-04-12,5.449999809265137,5.460000038146973,5.260000228881836,5.349999904632568,2287078,0,0,0,0,0,0,6.066990206625407,0,0,0,70,25.474432868175654,4.812817179602384,6.342001036037381,3.6932432262913224,75.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5O4C2L0,H5O3C0L0H5O4C2L0,H5C4O0L0H5O3C0L0H5O4C2L0,70H5O4C2L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buy,Buy,1.0448598602305592,1.104672888366715,no Valido,no Valido
APT.AX,2018-04-13,5.329999923706055,5.679999828338623,5.329999923706055,5.590000152587891,953382,0,0,0,0,0,0,5.993607121388866,0,0,0,75,30.650556131051786,18.131866980226448,12.385956696112864,7.821895458328943,70.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C3O0L0,H5O4C2L0H5C3O0L0,H5O3C0L0H5O4C2L0H5C3O0L0,75H5C3O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Buy,1.0053666783814492,1.0733452300931154,no Valido,no Valido
APT.AX,2018-04-16,5.610000133514404,5.78000020980835,5.579999923706055,5.619999885559082,464618,0,0,0,0,0,0,5.9361290851073605,0,0,0,80,31.292934784403627,21.686728299311287,14.877137486380038,11.20169840617676,65.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C1O0L0,H5C3O0L0H5C1O0L0,H5O4C2L0H5C3O0L0H5C1O0L0,80H5C1O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buy,Keep,1.0516014177505946,1.0053381157329624,no Valido,no Valido
APT.AX,2018-04-17,5.71999979019165,5.980000019073486,5.699999809265137,5.909999847412109,594689,0,0,0,0,0,0,5.932109202385014,0,0,0,85,37.335672400129546,39.634126307776896,26.484240529104877,17.91577823719926,60.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H5C3O0L0,H5C1O0L0H5C3O0L0,H5C3O0L0H5C1O0L0H5C3O0L0,85H5C3O0L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep,Keep,1.0152284526077104,0.9543147228599773,no Valido,no Valido
