Symbol,Date,Open,High,Low,Close,Volume,volumeMoV,close20EMA,closeMoV,vira21dayMAc,vira21dayMAp,emaslow,emafast,macd,signalMACD,histogramMACD,ensambleFzInput,rsi,fastK,fastD,slowD,curvaVerde,curvaRoja,sigCruzeC,sigCruzeV,volumeSD,priceSD,rangeVolume,rangePrice,averageVolume,averagePrice,volumeUCL,volumeLCL,priceUCL,priceLCL,flagVolume,flagPrft,fluidSingal,ensamble1dGenome,ensamble2dGenome,ensamble3dGenome,comboLRGR,upperBB,lowerBB,20dSMA Close,20dStdev Close,20dStedv Close K,macdRatio,macdAngle,signalMACDRatio,signalMACDAngle,histMACDRatio,histMACDAngle,viraCRatio,viraCAngle,viraPRatio,viraPAngle,viraDiffRatio,viraDiffAngle,ubolingerBandRatio,ubolingerBandAngle,lbolingerBandRatio,lbolingerBandAngle,bolingerDiffRatio,bolingerDiffAngle,unDia,tresDias,unDiaPerformance,tresDiasPerformance,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagAseComproA,FlagAseComproDay,FlagAseVendioA,FlagAprftMax,FlagAprftMaxDay,FlagAmaxLoss,FlagAmaxLossDay,FlagAprft2pctDay,FlagAloss1pctDay,FlagAmensaje1,FlagAmensaje2,20EMA&50SMA_slope,pct*low>20EMA,buyPrice=low*pctBuyPrice,FlagBSeComproA,FlagBseComproDay,FlagBseVendioA,FlagBprftMax,FlagBprftMaxDay,FlagBmaxLoss,FlagBmaxLossDay,FlagBprft2pctDay,FlagBloss1pctDay,FlagBmensaje1,FlagBmensaje2
AGL.AX,7/4/2018,22.85000038,22.87999916,22.65999985,22.71999931,1006787,1694154.28,22.03440779,21.7534,2.1429,1.9524,21.947606,22.22211215,0.274506145,0.170237827,0.104268318,42511,67.50420609,87.09678412,82.63535737,83.05845602,45,55,0,0,194707.1356,0.001970877,-541843,0.00761904,-89537.57143,-0.002012318,786644.5388,-965719.6816,0.00685663,-0.010881266,0,1,0,H5O4C1L0,H5C3O1L0H5O4C1L0,H5O3C0L0H5C3O1L0H5O4C1L0,42511H5O4C1L0,22.87072832,20.79627168,21.8335,0.505482557,0.518614161,10.46733369,84.54528565,15.31215469,86.26600082,2.557243472,68.64423676,2.225955481,65.81016591,-4.87604999,-78.41256585,75.01312336,89.23886705,0.400173142,21.81060421,0.463916828,24.88811283,-0.238852513,-13.43394788,Keep,Keep,1.013644427,1.015404947,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,22.88659984588623,1,23.299999237060547,1.0180629448654699,3,0.9158197034777155,5,2,4,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/5/2018,22.79000092,23.05999947,22.71999931,23.03000069,2045131,1700572.64,22.12922616,21.80400002,2.1905,2.0476,22.02778339,22.34640269,0.318619306,0.199914123,0.118705183,53511,71.47755361,97.84181349,90.66298248,85.21235727,45,50,0,0,200154.8459,0.001950126,-189029,-0.004306227,-14290.57143,-0.002876602,886406.2349,-914987.3778,0.005898963,-0.011652167,1,0,0,H5C4O1L0,H5O4C1L0H5C4O1L0,H5C3O1L0H5O4C1L0H5C4O1L0,53511H5C4O1L0,23.02345258,20.84754752,21.93550005,0.530202478,0.543976265,13.84509964,85.87136289,14.84452184,86.14863791,12.16194979,85.30202109,2.173019858,65.29055474,4.649345575,77.86381427,-33.310007,-88.28304308,0.663342102,33.55898165,0.245956207,13.81838108,4.662354947,77.8966849,Keep,Keep,1.005210548,0.987841916,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,22.947199306488038,3,0,-100,0,0.9134011869826082,4,3,3,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/6/2018,23.15999985,23.26000023,23.03000069,23.14999962,1742092,1702381.62,22.22644268,21.85100002,2.1905,2.0476,22.11091052,22.47003299,0.359122474,0.231755793,0.12736668,53511,72.86087681,93.08172328,92.6734403,88.65726005,45,55,0,0,200450.4483,0.001954674,-394318,-0.016786589,-19719.61905,-0.002650982,882307.3981,-921746.6362,0.006145051,-0.011447016,0,-1,0,H5O2C2L0,H5C4O1L0H5O2C2L0,H5O4C1L0H5C4O1L0H5O2C2L0,53511H5O2C2L0,23.19069449,20.8753055,22.03299999,0.564190508,0.578847248,11.27837186,84.93560876,13.73932003,85.83966729,6.800442508,81.63705823,0,0,0,0,0,0,0.72115955,35.79867383,0.132970401,7.574434525,6.024211536,80.57739999,Keep,Short,0.99654428,0.914470861,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,23.26030069351196,1,0,-100,0,0.9011061103917314,3,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/9/2018,23.29000092,23.29999924,22.98999977,23.06999969,1290394,1678490.6,22.30678144,21.88320004,2.1905,2.0476,22.18195416,22.56233556,0.380381401,0.261480915,0.118900486,53511,70.40920026,85.6250149,92.18285056,91.83975778,45,50,0,0,200711.1684,0.001903992,-586014,0.000471709,-22452,-0.001401804,880748.2578,-925652.2578,0.007166162,-0.009969769,0,0,0,H5O4C1L0,H5O2C2L0H5O4C1L0,H5C4O1L0H5O2C2L0H5O4C1L0,53511H5O4C1L0,23.30166398,20.95233592,22.12699995,0.572460437,0.587332016,5.588845074,79.85789473,11.36798897,84.97534823,-7.120403477,-82.00800107,0,0,0,0,0,0,0.476229914,25.46593806,0.367645984,20.18634412,1.444628928,55.30990213,Keep,Keep,0.986129185,0.940615564,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,23.219899768829347,1,0,-100,0,0.9026739690155594,2,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/10/2018,22.73999977,22.94000053,22.62999916,22.75,1862229,1679341.3,22.34899274,21.90360004,2.1429,2.1429,22.22403163,22.59120701,0.367175383,0.282619808,0.084555575,45511,61.49552213,65.6250149,81.4439177,88.76673618,40,50,0,0,200551.4466,0.001902429,1176255,0.004263389,32683.66667,-0.001445207,935165.1762,-869797.8429,0.007115724,-0.010006138,0,0,0,H5C1O1L0,H5O4C1L0H5C1O1L0,H5O2C2L0H5O4C1L0H5C1O1L0,45511H5C1O1L0,23.29611424,21.13088562,22.21349993,0.527600953,0.541307156,-3.596651063,-74.46432828,7.479622137,82.3873377,-40.61815094,-88.59230224,-2.221288908,-65.76518598,4.447244388,77.3296227,0,0,-0.023822611,-1.364717212,0.84497025,40.19800096,-8.502540458,-83.29460631,Short,Keep,0.930549454,0.963076916,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,22.856299152374266,1,0,-100,0,0.9170338095743454,1,2,2,Se compro pero no se logro vender,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/11/2018,22.23999977,22.48999977,20.95999908,21.17000008,5833039,1752096.96,22.23670772,21.88800003,2.0952,2.1429,22.14595522,22.37255979,0.226604574,0.271416762,-0.044812188,35413,36.75407088,8.974400775,53.40814353,75.67830393,35,45,0,0,267543.6691,0.002984391,204200,-0.025214023,165757.7143,0.000642798,1369704.225,-1038188.797,0.014072559,-0.012786963,1,-1,-1,H5O4C0L0,H5C1O1L0H5O4C0L0,H5O4C1L0H5C1O1L0H5O4C0L0,35413H5O4C0L0,23.33778187,21.05121807,22.19449997,0.557166676,0.571640949,-62.03352703,-89.07908115,-4.12761793,-76.3835788,288.6887908,89.80418033,-2.276632302,-66.28869891,0,0,100,89.42969881,0.178541507,10.1233088,-0.378446241,-20.72957144,5.306441536,79.33009965,Buy,Keep,1.02503546,1.027397257,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,0,0,0,-100,0,1.0004913286180523,1,0,0,no se flageo A,no se flageo A","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/12/2018,21.27000046,21.73999977,21.18000031,21.70000076,3077184,1773504.22,22.18559277,21.87740005,2.0952,2.0952,22.11292155,22.26908917,0.156167617,0.248366933,-0.092199315,33411,44.77978716,31.62400129,35.40780566,56.75328896,30,40,0,0,299976.26,0.002893869,-1047498,-0.000933728,24802.71429,0.000880786,1374695.884,-1325090.456,0.013903195,-0.012141623,-1,0,0,H5C4O0L0,H5O4C0L0H5C4O0L0,H5C1O1L0H5O4C0L0H5C4O0L0,33411H5C4O0L0,23.32016148,21.09483848,22.20749998,0.542244141,0.55633075,-45.10343282,-88.73250533,-9.280554607,-83.85245623,51.39639864,88.88798018,0,0,-2.276632302,-66.28869891,0,0,-0.07555859,-4.321105291,0.206782376,11.68344034,-2.751995708,-70.03230459,Keep,Keep,1.009677377,0.987557583,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.391800308227538,3,22.280000686645508,1.0415205997447703,14,0.9929037979542569,5,3,0,Se logro Vender con Maximo profit,Se vendio con perdida del 1%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/13/2018,21.84000015,22,21.64999962,21.90999985,1430062,1770177.38,22.15934583,21.86720005,2.0952,2.0952,22.09789032,22.21384466,0.115954344,0.221884415,-0.105930071,33411,47.61622748,40.59832056,27.06557421,38.62717446,25,35,0,0,306069.0002,0.002899019,1727142,-0.002315852,-3750.809524,0.000772625,1373559.691,-1381061.31,0.013818208,-0.012272959,-1,0,0,H5C3O2L0,H5C4O0L0H5C3O2L0,H5O4C0L0H5C4O0L0H5C3O2L0,33411H5C3O2L0,23.31099069,21.13100932,22.221,0.531195753,0.544995343,-34.68026518,-88.35094855,-11.93527623,-85.21315857,12.96209458,85.59100639,0,0,0,0,0,0,-0.039341058,-2.252981243,0.1711742,9.713706132,-2.079908905,-64.32410146,Keep,Keep,0.992697405,0.984025542,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.866499614715575,1,22.280000686645508,1.018910254463026,13,0.9525987373712076,19,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/16/2018,22.07999992,22.09000015,21.63999939,21.75,1564256,1779165.76,22.12036051,21.85940006,2.0952,2.0476,22.07212066,22.14248394,0.07036328,0.191580188,-0.121216908,33412,45.69052763,33.76072068,35.32768084,32.60035357,20,30,0,0,294370.1027,0.002967491,-1920163,-0.002304112,-79605.47619,0.001594601,1245059.986,-1404270.939,0.014948311,-0.011759109,0,0,0,H5O4C1L0,H5C3O2L0H5O4C1L0,H5C4O0L0H5C3O2L0H5O4C1L0,33412H5O4C1L0,23.31099069,21.13100932,22.221,0.531195753,0.544995343,-64.79382999,-89.1184202,-15.81803806,-86.38518179,12.61114234,85.46874073,0,0,-2.324672788,-66.72613673,100,89.42969881,0,0,0,0,0,0,Keep,Keep,0.98528737,0.987586186,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.85639938354492,1,22.280000686645508,1.0193811110268924,12,0.9388554856484098,19,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/17/2018,21.60000038,21.72999954,21.35499954,21.43000031,1534826,1789016.24,22.05461192,21.84620007,2.0476,2.0952,22.02455619,22.03287108,0.008314883,0.154927127,-0.146612244,33413,42.0295038,20.08552094,31.48152073,31.29159193,15,25,0,0,280342.1162,0.002974839,17175,0.006419046,10429.42857,0.0020791,1271968.951,-1251110.094,0.015465876,-0.011307676,0,0,0,H5O3C1L0,H5O4C1L0H5O3C1L0,H5C3O2L0H5O4C1L0H5O3C1L0,33413H5O3C1L0,23.32939263,21.0886074,22.20900002,0.546011821,0.560196308,-746.2329146,-89.92587217,-23.65825896,-87.58221498,17.32142887,86.69842704,-2.324672788,-66.72613673,2.271859488,66.24439208,200,89.71616945,0.078878783,4.510216156,-0.20106552,-11.36895747,2.71350678,69.77186318,Keep,Keep,1.006066223,1.016332262,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.56854953765869,1,22.280000686645508,1.0329855815174138,11,0.9513852761371714,18,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/18/2018,21.42000008,21.64999962,21.37000084,21.55999947,1017847,1783157.28,22.00750597,21.83260006,2.0476,2.0952,21.99014458,21.9601216,-0.030022986,0.117937104,-0.14796009,33413,43.99284405,25.64104027,26.49576063,31.10165407,10,20,0,0,281409.9103,0.002992847,277338,-0.00784495,-15006.47619,0.001462197,1251338.12,-1281351.072,0.014930007,-0.012005613,0,0,0,H5C3O0L0,H5O3C1L0H5C3O0L0,H5O4C1L0H5O3C1L0H5C3O0L0,33413H5C3O0L0,23.34150028,21.04849968,22.19499998,0.558735133,0.573250151,127.6950582,89.55395812,-31.36419426,-88.17642972,0.910952761,42.33328987,0,0,0,0,0,0,0.051871774,2.969459995,-0.190549063,-10.78864511,2.277163343,66.29361902,Keep,Keep,0.996289428,1.003710572,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.58370084762573,1,22.280000686645508,1.0322604470815935,10,0.9507174234218934,17,2,6,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/19/2018,21.40999985,21.55999947,21.23999977,21.47999954,2153973,1803587.46,21.95726726,21.81960007,2.0476,2.1429,21.95235606,21.88625667,-0.066099396,0.081129804,-0.1472292,35413,43.02709501,22.22224034,22.64960052,26.87562729,5,15,0,0,286221.7276,0.002968032,917209,0.012222746,25888.19048,0.001680076,1313885.965,-1262109.584,0.015036221,-0.011676068,0,0,0,H5C3O2L0,H5C3O0L0H5C3O2L0,H5O3C1L0H5C3O0L0H5C3O2L0,35413H5C3O2L0,23.35751989,20.99848006,22.17799997,0.574826903,0.589759959,54.5790315,88.95296449,-45.36840721,-88.73992123,-0.49643007,-26.40196276,0,0,2.225955481,65.81016591,50.0524659,88.8580585,0.068584376,3.923566946,-0.238205929,-13.39889464,2.799411549,70.34443587,Keep,Keep,1.013966534,1.004189951,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.452399768829345,3,22.280000686645508,1.0385784773141642,9,0.9565363632454555,16,3,15,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/20/2018,21.5,21.78499985,21.47999954,21.78000069,1233395,1804126.98,21.94038473,21.8126001,2.0952,2.0476,21.939589,21.86990959,-0.069679405,0.050967963,-0.120647367,33412,47.66667431,35.04280123,27.63536061,25.59357392,0,10,0,0,285985.9934,0.002996428,-919500,-0.005509593,-61625.47619,0.000477884,1225311.494,-1348562.447,0.01396181,-0.013006042,0,0,0,H5C4O0L0,H5C3O2L0H5C4O0L0,H5C3O0L0H5C3O2L0H5C4O0L0,33412H5C4O0L0,23.35867327,20.98532678,22.17200003,0.578313004,0.593336623,5.137829352,78.98828403,-59.178041,-89.03452475,-22.0326672,-87.40386901,2.271859488,66.24439208,-4.654229342,-77.87617462,300.210084,89.8117972,0.004937704,0.282915629,-0.062678439,-3.586624068,0.602805254,31.08271023,Keep,Short,0.993572025,0.988980727,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.694799537658692,1,22.280000686645508,1.0269742593367135,8,0.945848816078906,15,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/23/2018,21.75,21.87999916,21.56999969,21.63999939,863448,1794999.52,21.9117766,21.8062001,2.0952,2.0952,21.91739717,21.83453879,-0.082858382,0.024202694,-0.107061076,33411,45.79254791,29.05984021,28.77496059,26.35330724,95,5,1,0,283376.2873,0.002988777,-423644,0.004555826,-35456.28571,0.000981079,1239737.007,-1310649.579,0.014430576,-0.012468418,0,0,0,H5O2C1L0,H5C4O0L0H5O2C1L0,H5C3O2L0H5C4O0L0H5O2C1L0,33411H5O2C1L0,23.36378329,20.95921667,22.16149998,0.585920409,0.601141655,15.90542474,86.40500437,-110.5879758,-89.4845519,-12.69022493,-85.49687834,0,0,2.271859488,66.24439208,0,0,0.021871521,1.25298301,-0.12457581,-7.101294128,1.298368206,52.39816943,Keep,Short,0.996765264,0.991220026,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.78569969177246,1,22.280000686645508,1.0226892411933743,7,0.9419022913233863,14,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/24/2018,21.60000038,21.73999977,21.37000084,21.56999969,1522991,1797951.12,21.87922642,21.80060009,2.0952,2.1429,21.89166403,21.79384047,-0.097823558,-0.000202557,-0.097621001,35413,44.84319146,26.06840045,30.05701396,28.82244505,90,0,0,0,284480.2643,0.002983807,709558,-0.015109887,16124.04762,0.000830274,1296285.237,-1264037.142,0.014257407,-0.012596859,0,-1,0,H5O3C2L0,H5O2C1L0H5O3C2L0,H5C4O0L0H5O2C1L0H5O3C2L0,35413H5O3C2L0,23.36249056,20.90050936,22.13149996,0.599910611,0.6154953,15.2981309,86.26258515,12048.59934,89.99789888,-9.670126548,-84.0984374,0,0,2.225955481,65.81016591,100,89.42969881,-0.005533358,-0.3170442,-0.280889364,-15.6899505,2.332047762,66.79194437,Keep,Keep,0.998609236,1.007417703,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.58370084762573,1,22.280000686645508,1.0322604470815935,6,0.9507174234218934,13,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/25/2018,21.52000046,21.62000084,21.45000076,21.54000092,1319656,1791737.62,21.84691923,21.79700012,2.0476,2.0952,21.86561491,21.75478823,-0.110826678,-0.022327381,-0.088499297,33413,44.41819285,24.78640142,26.63821403,28.49006286,85,95,0,1,282591.3668,0.002883097,-552941,0.006297768,-27347.04762,0.001505536,1244314.103,-1299008.198,0.014479473,-0.011468402,0,0,0,H5C2O2L0,H5O3C2L0H5C2O2L0,H5O2C1L0H5O3C2L0H5C2O2L0,33413H5C2O2L0,23.3631458,20.84485419,22.104,0.61363176,0.629572902,11.73284255,85.13091691,99.09278772,89.42445366,-10.30709274,-84.46096586,-2.324672788,-66.72613673,-2.276632302,-66.28869891,-0.210084034,-11.86474037,0.0028046,0.160696066,-0.26699715,-14.94953478,2.236055949,65.90698635,Keep,Keep,0.99582172,1.008356471,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.664500770568846,1,22.280000686645508,1.0284105284767429,5,0.9471716276813553,12,2,11,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/26/2018,21.45000076,21.62999916,21.31500053,21.45000076,1884674,1793343.94,21.80911747,21.79920013,2.0476,2.1905,21.83482867,21.70789785,-0.126930824,-0.04324807,-0.083682755,35414,43.09848635,24.7475414,25.20078109,27.29866969,80,90,0,0,282652.0696,0.002874201,660067,-0.008589449,25889.09524,0.001205642,1297823.408,-1246045.218,0.014139546,-0.011728262,0,0,0,H5O2C2L0,H5C2O2L0H5O2C2L0,H5O3C2L0H5C2O2L0H5O2C2L0,35414H5O2C2L0,23.34893419,20.77306593,22.06100006,0.627661456,0.643967066,12.68734105,85.49585838,48.37369358,88.81834729,-5.755716469,-80.14616305,0,0,4.350604885,77.05750249,66.689993,89.14355737,-0.06086619,-3.483181508,-0.345583382,-19.06486128,2.235232986,65.89912491,Keep,Keep,1.013053556,1.025174778,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.528150539398194,10,21.959999084472656,1.020059714107078,17,0.9448094538062666,19,10,10,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/27/2018,21.61000061,21.85000038,21.54000092,21.72999954,2636350,1820076.06,21.80158243,21.80360012,2.0476,2.1905,21.82706355,21.71129811,-0.115765443,-0.057751544,-0.058013899,35414,48.24988722,50.32680472,33.28691585,28.37530365,75,85,0,0,283149.7695,0.002854129,571362,-0.001336248,30251.42857,0.001350238,1304425.391,-1243922.534,0.01419382,-0.011493344,0,0,0,H5C3O1L0,H5O2C2L0H5C3O1L0,H5C2O2L0H5O2C2L0H5C3O1L0,35414H5C3O1L0,23.30371829,20.74328184,22.02350006,0.623901188,0.640109113,-9.644830873,-84.08306211,25.11357033,87.72232491,-44.24604522,-88.70790103,0,0,0,0,0,0,-0.194028724,-10.98091168,-0.143584284,-8.171168044,-0.602702507,-31.07839198,Keep,Keep,0.999539796,1.007823289,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.75540092468262,1,22.280000686645508,1.0241135414501925,3,0.931263013677483,19,2,9,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/30/2018,21.72999954,21.79000092,21.61000061,21.71999931,890493,1819583.26,21.79381261,21.81220009,2.0476,2.0952,21.81913287,21.71263676,-0.106496112,-0.067500458,-0.038995654,33413,48.08245976,59.3405603,44.80496881,34.43088858,70,80,0,0,293399.4672,0.002851515,-1612753,0.007107945,-80092.33333,0.001435783,1240205.269,-1400389.936,0.0142676,-0.011396033,-1,0,0,H5O3C3L0,H5C3O1L0H5O3C3L0,H5O2C2L0H5C3O1L0H5O3C3L0,33413H5O3C3L0,23.26939201,20.71460801,21.99200001,0.622523856,0.638696,-8.703914964,-83.44843822,14.44273692,86.04175904,-48.7701642,-88.82797225,0,0,-4.548491791,-77.60289886,-200.210084,-89.71647006,-0.147516871,-8.391820587,-0.138423221,-7.881217637,-0.221249678,-12.47606432,Keep,Keep,1.012430961,1.007826891,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.82610061645508,1,22.280000686645508,1.02079620533996,2,0.9282464414925068,18,2,8,Se logro Vender con Maximo profit,Se logro la marca del 2%","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,7/31/2018,21.79999924,22.10000038,21.77499962,21.98999977,1942790,1840369.94,21.8124971,21.82160007,2.0476,2.1905,21.83178968,21.75530799,-0.076481687,-0.069296704,-0.007184983,35414,52.84060661,87.20924043,65.62553515,47.9058066,65,75,0,0,287919.0925,0.00287486,635671,-0.006654819,46814.80952,0.00068228,1342450.726,-1248821.107,0.01361915,-0.01225459,0,0,0,H5C3O0L0,H5O3C3L0H5C3O0L0,H5C3O1L0H5O3C3L0H5C3O0L0,35414H5C3O0L0,23.19150547,20.72249447,21.95699997,0.601623563,0.617252752,-39.24393749,-88.54293664,2.592108543,68.90610035,-442.7382872,-89.87323851,0,0,4.350604885,77.05750249,66.689993,89.14355737,-0.335840784,-18.56469865,0.038057472,2.17954499,-3.473981734,-73.943498,Keep,Short,0.995907224,0.992723972,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,21.992749614715578,1,22.139999389648438,1.0066953781365442,4,0.9212126989035359,17,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
AGL.AX,8/1/2018,22.20000076,22.28000069,21.79999924,21.89999962,1347862,1843065.44,21.82083068,21.82960007,2,2.0952,21.83684227,21.77756824,-0.059274025,-0.067292168,0.008018143,33413,51.15755684,63.46146792,70.00375622,60.14475339,60,70,0,0,287891.4047,0.002910698,-588563,0.005689325,-11785.14286,0.001642679,1283726.178,-1307296.464,0.014740822,-0.011455463,0,0,0,H5O4C1L0,H5C3O0L0H5O4C1L0,H5O3C3L0H5C3O0L0H5O4C1L0,33413H5O4C1L0,23.0971216,20.73487837,21.91599998,0.575607475,0.590560809,-29.03069663,-88.02974883,-2.978854586,-71.4452307,189.6090631,89.70046981,-2.38,-67.21139139,-4.548491791,-77.60289886,-50.10504202,-88.85925923,-0.408639108,-22.22750052,0.059724981,3.418029999,-4.519762072,-77.52654059,Keep,Keep,0.999543369,1.006392753,"20EMA&50SMA@{NA},low>20EMA{NA},buyPrice=low*1.01,22.01799922943115,1,22.139999389648438,1.0055409285351509,3,0.9201562784051958,16,2,2,Se logro Vender con Maximo profit,Marca del 2% incierta","20EMA&50SMA@NA,1.01*low>20EMA,buyPrice=low*1.01,0,0,0,-100,0,100,0,0,0,no se flageo B,no se flageo B",,,,,,,,,,,,,,,,,,,,,,,,,,
